"","x"
"1",NA
"2",NA
"3",NA
"4",NA
"5",NA
"6",NA
"7",NA
"8",NA
"9",NA
"10",NA
"11",-1.15572475554876
"12",-1.43018161651628
"13",-1.35813035395557
"14",0.0763841938248788
"15",0.681963883807384
"16",0.68789113628668
"17",-0.411114962586851
"18",-0.881883534963038
"19",-0.463972288227922
"20",-0.295518345399273
"21",1.29537181882182
"22",0.732612688637062
"23",0.0322418227536332
"24",-0.742714538670498
"25",-0.80324527443679
"26",0.529729991137856
"27",1.40699732891807
"28",0.943046493206737
"29",0.090438389274766
"30",-1.09000044609991
"31",-1.38231271975314
"32",-0.574135726454244
"33",0.729275913572735
"34",0.797219468870935
"35",-0.142502116766764
"36",-0.814795240808621
"37",-0.877885267033264
"38",-0.254916067724423
"39",0.95440804861073
"40",0.388769508463497
"41",0.109811889644163
"42",-0.456236374652974
"43",-1.16802068835887
"44",0.492984507235576
"45",0.950753290360012
"46",0.699753149787341
"47",0.0724222766858134
"48",-0.746941014932872
"49",-0.491288872934717
"50",0.0314849266703732
"51",0.432462419244814
"52",0.447543835555678
"53",0.375001799341021
"54",-0.735228772037146
"55",-0.560658803374565
"56",-0.631646480892869
"57",0.755936052972856
"58",0.655177099308901
"59",0.147727125337383
"60",-1.00432985266133
"61",-1.01785039007859
"62",0.267578277732866
"63",1.04280938455349
"64",0.486237306204714
"65",-0.361937780937012
"66",-0.944895572242558
"67",-1.05907194904239
"68",-0.289121930464205
"69",0.821020350666686
"70",0.838391595344092
"71",0.409425307734296
"72",-0.734582867328299
"73",-0.989516215741276
"74",-0.168688013368808
"75",0.486827541263835
"76",0.683590262955988
"77",0.137025573175663
"78",-0.371707672310379
"79",-1.16336515476178
"80",-0.0871505057002082
"81",0.782691942636006
"82",0.529211135362573
"83",-0.301153714175257
"84",-0.648390223000604
"85",-1.12706946582813
"86",-0.0692638633597653
"87",0.0594820745829452
"88",0.43288410685102
"89",0.89516532841094
"90",-0.792770800215806
"91",-0.457446400978142
"92",-0.224995948268997
"93",1.33702236265708
"94",0.62891120684202
"95",0.380788156314964
"96",-0.0960125317561733
"97",-0.295362943427619
"98",0.800556634562042
"99",0.797008107542183
"100",0.99480894504461
"101",0.438227963511338
"102",-0.442379329802293
"103",-0.908743337710575
"104",-0.52721161782722
"105",1.2189304565091
"106",1.17287769401543
"107",0.329687081580232
"108",-0.861990449441635
"109",-1.18326037090304
"110",0.0575185258799706
"111",0.723706073380072
"112",0.258371500716635
"113",-0.251608235452238
"114",-0.546316591748621
"115",-0.947402894872823
"116",-0.132896309284774
"117",1.06681142532773
"118",0.950157538173642
"119",-0.195647982531625
"120",-0.981659121709754
"121",-0.964277248187443
"122",0.0330557679170056
"123",0.74093235112241
"124",0.997593120794591
"125",0.520408334079605
"126",-0.573778966675263
"127",-0.98100657304991
"128",-0.272943212762698
"129",0.703784129891915
"130",1.09630460286405
"131",0.504421677618097
"132",-0.69318070113178
"133",-0.328177350085525
"134",0.293075058263582
"135",1.02644297574835
"136",0.841368490301136
"137",0.838140810231835
"138",-0.378720965118589
"139",-0.442338015348469
"140",-0.31478154306501
"141",0.715066717784168
"142",0.827492584604784
"143",0.0493128437626069
"144",-0.525901090051264
"145",-0.691787044957778
"146",0.153800862789296
"147",0.0570519077121503
"148",0.290155381697446
"149",-0.0193851147926694
"150",-0.436157727795546
"151",-0.850989078198836
"152",0.00770428664998235
"153",0.590481759079069
"154",0.583789831199226
"155",0.00515185335626711
"156",-0.97453021100398
"157",-1.29722981443041
"158",-0.825688705099765
"159",0.670121694818931
"160",0.690022887026032
"161",0.197222524475819
"162",-0.642433061434588
"163",-1.56723785360128
"164",-0.295847803803554
"165",0.864483888950531
"166",0.893948191462073
"167",0.00449901262419417
"168",-0.535934147173919
"169",-1.31829235713616
"170",0.601501147467786
"171",0.829664545300204
"172",0.215436482637131
"173",0.176629059372772
"174",-0.413718407828185
"175",-0.654459743252062
"176",0.213159336339459
"177",1.38836435057806
"178",1.07176348914766
"179",0.389921810830117
"180",-0.0525113765889955
"181",-0.289099252584606
"182",0.59400834682981
"183",1.57927613729299
"184",1.3744718916015
"185",0.830212090001737
"186",0.230521056028749
"187",-0.603316725609091
"188",-0.164085862488548
"189",0.725447478249123
"190",0.0712433540826964
"191",-0.616039771922829
"192",-0.551515552902799
"193",-0.893881340845667
"194",-0.212315125277883
"195",0.233989830297219
"196",-0.423284305772427
"197",-0.419210478432944
"198",-1.08480898575397
"199",-1.51388481369179
"200",-0.506247352050366
"201",0.485162474758624
"202",0.647193219562951
"203",0.122127917216289
"204",-0.736938002746172
"205",-1.26584753272562
"206",-0.17021582058868
"207",0.718122374261725
"208",0.641007590597667
"209",0.0444981302123892
"210",-0.744728617563453
"211",-0.855618500367598
"212",-0.151869590058084
"213",0.757096605592437
"214",0.794758353069881
"215",0.107715308718412
"216",-0.265240539459171
"217",-0.589229592429604
"218",0.151918858163242
"219",0.339635940745893
"220",0.20406193756321
"221",0.380969867502756
"222",-0.844732968419066
"223",-1.21696854893975
"224",-0.482113790202789
"225",0.818634884891651
"226",0.955450689158226
"227",0.121536443170953
"228",-1.03220034138496
"229",-0.035288663174299
"230",0.605429502284153
"231",1.38023025671839
"232",0.995793877240374
"233",0.69824915922851
"234",-0.376086296105882
"235",-0.245947530103251
"236",0.486137280476441
"237",1.28501516768858
"238",1.03299230619899
"239",0.499664834204793
"240",-0.993633557510805
"241",-0.492958615288558
"242",0.0710709854245124
"243",0.467518137028549
"244",1.02162940110958
"245",0.232625379446688
"246",-0.538328742077169
"247",-1.29215198429677
"248",-0.24565126282522
"249",0.933956218965761
"250",0.700266969113898
"251",0.117006820521283
"252",-1.04005008794473
"253",-0.403692648045933
"254",-0.267881564628226
"255",0.149389087460179
"256",0.888923618736158
"257",0.0343502120045969
"258",-0.451005120107993
"259",-0.975195202419684
"260",0.106175002297334
"261",0.923732018277633
"262",1.05930976246106
"263",0.240204804644407
"264",-0.997967008010164
"265",-0.193345540169048
"266",0.195587787806801
"267",0.798987329707359
"268",1.13761532607873
"269",0.00623696068834079
"270",-0.355545876904273
"271",-0.639345080432861
"272",0.0676465488707549
"273",0.889377981761811
"274",0.572535968902571
"275",-0.208496393033954
"276",-0.500426190781013
"277",-0.566202569409882
"278",-0.133419174261292
"279",0.455623714413207
"280",0.506216093431476
"281",-0.283026477145484
"282",-1.23427501759028
"283",-1.23018699272353
"284",-0.203594795550885
"285",1.00259102026484
"286",0.77861480211817
"287",-0.0725203565958736
"288",-0.957329252109673
"289",-0.807065950838592
"290",0.0511663522260619
"291",0.858315394187912
"292",0.53486370398565
"293",0.134486103260542
"294",-0.782736675867397
"295",-1.2259139199885
"296",-0.305817792407936
"297",0.748471870591004
"298",0.60411367446568
"299",-0.51393886020827
"300",-0.832346808680143
"301",-1.44065485118205
"302",0.348670585203024
"303",1.10925986996131
"304",1.09374522819815
"305",0.521872953814011
"306",-0.157446048203099
"307",-0.799292743999615
"308",0.184378215307049
"309",1.1886476885133
"310",1.26131312795809
"311",0.338728520492282
"312",-0.731654573596131
"313",-1.05142388091599
"314",-0.0385870424973405
"315",0.799175709620329
"316",0.542544469495681
"317",0.0342435252406972
"318",-0.670993934744445
"319",-1.50559477767519
"320",-0.165643188034267
"321",1.05769572873118
"322",1.21060176955831
"323",-0.302342074833007
"324",-0.889300097717467
"325",-0.271293912047554
"326",-0.223300598470018
"327",0.676982258388023
"328",0.519713901410341
"329",-0.125291127871094
"330",-0.437967135245572
"331",-0.962094844705462
"332",-0.281056077280198
"333",0.856172867518694
"334",0.831421157945613
"335",-0.392129730524459
"336",-1.18339216680556
"337",-1.30829457436556
"338",0.283572571683351
"339",0.85653695218349
"340",0.800756031198148
"341",-0.105498122927997
"342",-0.837830659453175
"343",-0.29366663990811
"344",-0.363710604346579
"345",0.958051037333234
"346",0.899164425653453
"347",0.385522200267417
"348",-1.13151732947046
"349",-0.963879633733995
"350",0.341099656025392
"351",1.06574727250211
"352",0.815635640050061
"353",0.24404707458433
"354",-0.574913946506854
"355",-0.824795066832962
"356",0.108932996077726
"357",1.23885763791861
"358",1.02054659383015
"359",0.40673778390186
"360",-0.0536062683816567
"361",-0.51113509104141
"362",0.356154806808604
"363",0.867820964636451
"364",0.836786056313144
"365",0.713432082674615
"366",-0.514557345924004
"367",-0.726292461759215
"368",0.256919743763831
"369",0.952280956591892
"370",0.763496867975221
"371",0.432772598634813
"372",-1.00558369909476
"373",-1.24605278848065
"374",0.220258459923343
"375",0.390218205625956
"376",0.414301307143319
"377",-0.0389604869669711
"378",-1.01586099009342
"379",-1.45289069401753
"380",-0.329196742557599
"381",0.651585174817455
"382",0.63791792621987
"383",-0.261436041316585
"384",-0.592626691939472
"385",-0.987684792324387
"386",-0.681751052509071
"387",0.673914092101143
"388",0.192472718203362
"389",-0.223540909458052
"390",-0.731250930762883
"391",-1.20370884004808
"392",-0.0862403788026995
"393",0.983607905624922
"394",0.735827684213405
"395",-0.607628659437694
"396",-1.07595902998838
"397",-0.36624694995362
"398",0.64946248430681
"399",1.04500944027626
"400",0.467825217842915
"401",-0.400398674212624
"402",-1.24029937146798
"403",-1.31385547574888
"404",-0.301577590771558
"405",0.845845717670443
"406",0.609434921536035
"407",-0.215312958112634
"408",-1.02961754906096
"409",-1.22460545326902
"410",-0.141372615083924
"411",0.61379776558357
"412",1.01554413346651
"413",-0.360370430023238
"414",-0.884430756271968
"415",-1.4184649375818
"416",-0.0626133885331228
"417",0.574907209885794
"418",0.410741156363429
"419",-0.0175863810200099
"420",-1.45353694231136
"421",-1.09418100321648
"422",-0.511520719276973
"423",0.775130503174069
"424",0.686414230355183
"425",-0.444931478631872
"426",-0.545275818712696
"427",-0.809350525003481
"428",0.0954348981146609
"429",1.04659395737104
"430",1.08028301500025
"431",0.453291045700553
"432",-0.619448613286011
"433",-0.488612318696141
"434",0.469437636951398
"435",1.03216368446795
"436",0.796535515644337
"437",0.477308762657344
"438",-0.150114216763654
"439",-0.678133364244104
"440",0.423549166044268
"441",1.38976343096101
"442",1.22166557232828
"443",0.139659923426507
"444",-0.551364690072148
"445",-0.538153879242543
"446",0.65919298886223
"447",1.08821989779375
"448",1.1158545993066
"449",0.489658028157749
"450",-0.807161330051144
"451",-0.356343969508089
"452",0.0562924254298878
"453",1.12526893129052
"454",0.789981484517853
"455",0.258394865687933
"456",-0.331069934012987
"457",-0.543611195517371
"458",-0.510225115481376
"459",0.459937130208061
"460",0.964177465440969
"461",0.505068148340285
"462",-0.545656056404198
"463",-1.19108708202361
"464",-0.335698791253151
"465",0.671920350735434
"466",0.580404998753409
"467",-0.455510182501143
"468",-1.05446827404739
"469",-1.50338750436475
"470",0.243996986171283
"471",0.537840692693862
"472",0.0329137716800574
"473",-0.078734145138867
"474",-0.828560011156128
"475",-1.47686434415749
"476",0.0075737032663028
"477",1.28654245488201
"478",1.54880411931305
"479",0.256582174462267
"480",-0.725733983846567
"481",-0.34179540034944
"482",0.773280033836329
"483",1.58013745341145
"484",1.54435738454913
"485",1.1829209729629
"486",0.321436548254724
"487",-0.578474021057616
"488",0.553343719845316
"489",1.19624662656713
"490",1.30250539424958
"491",0.296714869403274
"492",-0.576682197630987
"493",-1.05427188852946
"494",-0.0111238158070819
"495",0.0326930045660561
"496",0.0600325068003826
"497",0.279578848772189
"498",-1.23130228604037
"499",-2.01678385056999
"500",-0.449907862164878
"501",0.541630130428018
"502",0.443053271913357
"503",-0.261863519075575
"504",-1.65261016038858
"505",-1.29371120678599
"506",-0.217143510015546
"507",-0.255004420503326
"508",0.717856651728141
"509",-0.245709623504865
"510",-0.688972659789272
"511",-0.656830863570917
"512",-0.0655638906864056
"513",0.874430696848549
"514",0.743290133213122
"515",-0.121714063787863
"516",-0.658334343892534
"517",-0.604017008794358
"518",0.0861208555486996
"519",0.756707369325738
"520",0.65584767401964
"521",-0.133058912737567
"522",-0.776796948613878
"523",-1.01327691540149
"524",-0.061772163969863
"525",0.81661101483877
"526",0.837805776044718
"527",0.252104423048138
"528",-0.719940001598388
"529",-0.656480089932643
"530",0.0445777872147914
"531",1.05577949692628
"532",1.31232096378528
"533",0.554493238965449
"534",-0.532893977667982
"535",-0.450530793118048
"536",-0.0931133564664037
"537",1.2687861330615
"538",1.24676118951891
"539",0.341520772041122
"540",-0.568495965565603
"541",-0.689888883810397
"542",0.363449714458056
"543",1.32934336513642
"544",1.34263354963127
"545",0.458729994889552
"546",-0.770965818179661
"547",-0.707466987734904
"548",-0.0694652640324307
"549",1.07821785989489
"550",0.870027551161343
"551",-0.0528736360913626
"552",-0.814966680442865
"553",-0.781210830255191
"554",0.345848909959557
"555",0.579927240379106
"556",0.164933341710139
"557",-0.970774827532352
"558",-0.845443197765633
"559",-1.38125980625847
"560",-0.397323345469829
"561",0.893418291981789
"562",0.595370785089131
"563",-0.432962725276468
"564",-0.735123757140741
"565",-0.70353142562891
"566",0.520349477327159
"567",0.724206000859908
"568",1.13330031353206
"569",0.581405342580069
"570",-0.233705140545624
"571",-1.10206847628189
"572",0.0502156883586622
"573",0.986043864441001
"574",1.17603990626731
"575",0.29552944107013
"576",-0.76397000506546
"577",-1.34463708376632
"578",0.468856967567035
"579",0.874879958808435
"580",0.399113143240527
"581",-0.0789009699792587
"582",-0.762270696843586
"583",-1.02255230377756
"584",-0.00607069342333943
"585",0.526256735524953
"586",0.720869508223132
"587",-0.239334740117158
"588",-0.929419138682022
"589",-1.27260806417615
"590",0.466507363518531
"591",0.490037050069873
"592",0.670299635214462
"593",0.0874019987160182
"594",-1.10143516958783
"595",-0.658071559304233
"596",0.141757911556056
"597",0.978236495703982
"598",0.886775347740183
"599",0.421930765012462
"600",-1.16039553574961
"601",-1.81452012549977
"602",-0.536869133510322
"603",1.17369888382569
"604",0.743240977495702
"605",0.216224484549741
"606",-0.923909278355268
"607",-0.561331393604291
"608",-0.201229974850662
"609",0.655919557816787
"610",0.655192395981999
"611",0.224002708855892
"612",-0.918196212557575
"613",-0.458365109304225
"614",-0.131788626683033
"615",0.657509178170017
"616",0.529615836513983
"617",0.0460574983362108
"618",-0.665689624532433
"619",-0.85621626197775
"620",-0.51440964218051
"621",0.834413357331357
"622",0.765787629309045
"623",0.160430627687447
"624",-0.0422658194933661
"625",-0.292434996322072
"626",0.559532351841426
"627",1.12917149225808
"628",0.777417162654729
"629",-0.114683651410758
"630",-0.50574854150932
"631",-0.740113198211645
"632",0.314180715093869
"633",1.14666360906159
"634",0.557815402773485
"635",0.135876341625362
"636",-1.14636767959149
"637",-1.30717612739301
"638",-0.776908006210533
"639",0.623799483829714
"640",0.747229417943515
"641",0.410422714950244
"642",-0.910754348364321
"643",-0.710037860430475
"644",-0.211241709128387
"645",0.695818953083403
"646",0.852269556694864
"647",0.194523996846499
"648",-0.752760505345236
"649",-1.14647491254624
"650",0.517297895261265
"651",1.06835333115106
"652",0.436727666867569
"653",0.112009288588069
"654",-0.645212136686212
"655",-0.731797862477777
"656",-0.179249657934406
"657",1.37481115477766
"658",1.04668934816522
"659",0.250583945148264
"660",-0.203078957146545
"661",-0.684780475341597
"662",0.0576333115581633
"663",1.67123085645642
"664",0.763008051774591
"665",0.441582861299253
"666",-0.546913407042268
"667",-1.1244122608656
"668",-0.126200397803984
"669",0.890881325979933
"670",0.974785372776012
"671",-0.115491154249469
"672",-1.66517749776153
"673",-0.612119014317045
"674",0.588882178182985
"675",0.882346754581022
"676",0.80025348848676
"677",-0.432700484113809
"678",-1.02510726064224
"679",-1.26832849854571
"680",0.227184603363526
"681",0.907805875376312
"682",0.906323866725302
"683",-0.1416119998147
"684",-1.58624353964217
"685",-1.09731228076379
"686",0.402201322032681
"687",1.05344099863879
"688",0.28952307668203
"689",-0.0788095186697433
"690",-1.10236308439835
"691",-0.965804836483471
"692",0.429998654137705
"693",1.66660295187319
"694",1.47456905699124
"695",-0.0780892041588004
"696",-0.169061615085582
"697",-0.566128035303734
"698",1.74975866965178
"699",1.68442945474078
"700",1.15515668413894
"701",-0.274038028653877
"702",-0.82829579927494
"703",-0.626580768196447
"704",0.504433992826534
"705",1.68538526762677
"706",0.507579779495302
"707",0.10496734602998
"708",-1.54981157812153
"709",-1.62814937380335
"710",0.159137086065243
"711",0.919218447257833
"712",0.596866316434728
"713",-0.153625865824949
"714",-0.805765610490766
"715",-1.32736044852072
"716",-0.310083177898775
"717",0.703105636586088
"718",0.740964575089379
